Conference,Division,School,Conf W,Conf L,Conf PF,Conf PA,Over W,Over L,Over PF,Over PA,Home W,Home L,Away W,Away L,STRK,AP W,AP L,USA W,USA L,Year
Big Ten,,Iowa,5,3,232,165,7,5,360,240,5,1,2,4,L1,1,2,1,2,2005
Big Ten,,Michigan,5,3,219,178,7,5,345,244,4,3,3,2,L2,1,4,1,4,2005
Big Ten,,Northwestern,5,3,253,254,7,5,388,407,4,2,3,3,L1,1,3,1,3,2005
Big Ten,,Minnesota,4,4,255,273,7,5,429,348,4,3,3,2,L2,0,3,0,3,2005
Big Ten,,Purdue,3,5,222,212,5,6,330,309,3,3,2,3,-,0,3,0,3,2005
Big Ten,,Michigan State,2,6,237,247,5,6,372,316,3,3,2,3,-,1,2,1,2,2005
Big Ten,,Indiana,1,7,155,303,4,7,248,361,3,3,1,4,-,0,2,0,2,2005
Big Ten,,Illinois,0,8,94,351,2,9,187,435,2,4,0,5,-,0,4,0,4,2005
Conference USA,East,UCF,7,1,245,204,8,5,373,373,4,2,4,3,L2,0,0,0,0,2005
Conference USA,East,Memphis,5,3,207,201,7,5,326,276,4,2,3,3,W3,0,0,0,0,2005
Conference USA,East,Southern Mississippi,5,3,238,182,7,5,355,272,3,2,4,3,W2,0,1,0,1,2005
Conference USA,East,East Carolina,4,4,194,232,5,6,267,317,3,2,2,4,-,0,1,0,1,2005
Conference USA,East,UAB,3,5,235,212,5,6,307,264,2,3,3,3,-,0,0,0,0,2005
Conference USA,East,Marshall,3,5,135,199,4,7,204,285,3,3,1,4,-,0,1,0,1,2005
Conference USA,West,Tulsa,6,2,276,180,9,4,430,305,4,2,5,2,W4,0,1,0,1,2005
Conference USA,West,UTEP,5,3,269,236,8,4,382,311,5,2,3,2,L3,0,0,0,0,2005
Conference USA,West,Houston,4,4,241,218,6,6,337,324,3,4,3,2,L1,0,1,0,1,2005
Conference USA,West,SMU,4,4,177,176,5,6,229,280,3,3,2,3,-,1,0,1,0,2005
Conference USA,West,Tulane,1,7,171,257,2,9,234,348,1,5,1,4,-,0,0,0,0,2005
Conference USA,West,Rice,1,7,201,292,1,10,241,447,1,4,0,6,-,0,2,0,2,2005
FBS Independents,,Notre Dame,,-,--,--,9,3,440,294,4,2,5,1,L1,0,2,0,2,2005
FBS Independents,,Navy,,-,--,--,8,4,410,313,5,2,3,2,W3,0,1,0,1,2005
FBS Independents,,Temple,,-,--,--,0,11,107,497,0,5,0,6,-,0,3,0,3,2005
FBS Independents,,Army,,-,--,--,4,7,220,294,2,5,2,2,-,0,2,0,2,2005
Mid-American,East,Akron,5,3,204,174,7,6,307,318,3,3,4,3,L1,0,0,0,0,2005
Mid-American,East,Miami (OH),5,3,272,194,7,4,371,258,3,2,4,2,-,0,1,0,1,2005
Mid-American,East,Bowling Green,5,3,240,193,6,5,371,304,2,3,4,2,-,0,1,0,1,2005
Mid-American,East,Ohio,3,5,162,243,4,7,192,336,3,2,1,5,-,0,1,0,1,2005
Mid-American,East,Buffalo,1,7,107,241,1,10,110,327,0,5,1,5,-,0,0,0,0,2005
Mid-American,East,Kent State,0,8,102,236,1,10,180,331,1,4,0,6,-,0,0,0,0,2005
Mid-American,West,Toledo,6,2,266,173,9,3,429,261,4,1,5,2,W2,0,0,0,0,2005
Mid-American,West,Northern Illinois,6,2,263,169,7,5,389,274,4,2,3,3,-,0,0,0,0,2005
Mid-American,West,Western Michigan,5,3,282,267,7,4,354,342,4,1,3,3,-,0,0,0,0,2005
Mid-American,West,Central Michigan,5,3,230,190,6,5,260,260,2,3,4,2,-,0,1,0,1,2005
Mid-American,West,Ball State,4,4,230,259,4,7,233,416,1,3,3,4,-,0,2,0,2,2005
Mid-American,West,Eastern Michigan,3,5,183,202,4,7,240,295,2,3,2,4,-,0,0,0,0,2005
Mountain West,,TCU,8,0,306,151,11,1,398,223,5,0,6,1,W10,1,0,1,0,2005
Mountain West,,BYU,5,3,297,237,6,6,396,351,3,3,3,3,L2,0,4,0,4,2005
Mountain West,,Colorado State,5,3,197,210,6,6,321,369,4,1,2,5,L1,0,1,0,1,2005
Mountain West,,Utah,4,4,247,217,7,5,360,289,5,2,2,3,W2,0,1,0,1,2005
Mountain West,,New Mexico,4,4,230,250,6,5,326,327,2,3,4,2,-,0,1,0,1,2005
Mountain West,,San Diego State,4,4,206,184,5,7,323,325,3,3,2,4,-,0,3,0,3,2005
Mountain West,,Air Force,3,5,262,278,4,7,330,349,3,3,1,4,-,0,1,0,1,2005
Mountain West,,Wyoming,2,6,195,251,4,7,271,297,2,3,2,4,-,0,2,0,2,2005
Mountain West,,UNLV,1,7,135,297,2,9,207,381,2,3,0,6,-,0,1,0,1,2005
Pac-12,,USC,8,0,383,149,12,1,638,297,6,0,6,1,L1,4,1,4,1,2005
Pac-12,,Oregon,7,1,278,189,10,2,414,278,5,1,5,1,L1,1,2,1,2,2005
Pac-12,,UCLA,6,2,271,306,10,2,469,410,7,0,3,2,W1,2,1,2,1,2005
Pac-12,,California,4,4,243,190,8,4,395,254,5,2,3,2,W2,0,3,0,3,2005
Pac-12,,Arizona State,4,4,251,247,7,5,442,359,4,3,3,2,W2,0,4,0,4,2005
Pac-12,,Stanford,4,4,180,241,5,6,269,337,1,5,4,1,-,0,5,0,5,2005
Pac-12,,Oregon State,3,5,195,261,5,6,293,365,3,3,2,3,-,1,3,1,3,2005
Pac-12,,Arizona,2,6,173,220,3,8,252,290,2,4,1,4,-,1,3,1,3,2005
Pac-12,,Washington State,1,7,227,292,4,7,368,346,2,4,2,3,-,0,4,0,4,2005
Pac-12,,Washington,1,7,169,275,2,9,237,337,1,5,1,4,-,0,5,0,5,2005
Southeastern,East,Georgia,6,2,209,134,10,3,384,213,5,2,5,1,L1,1,3,1,3,2005
Southeastern,East,Florida,5,3,205,178,9,3,343,226,8,0,1,3,W2,2,2,2,2,2005
Southeastern,East,South Carolina,5,3,175,193,7,5,284,279,5,2,2,3,L2,1,4,1,4,2005
Southeastern,East,Tennessee,3,5,147,138,5,6,205,205,3,3,2,3,-,1,4,1,4,2005
Southeastern,East,Vanderbilt,3,5,223,271,5,6,299,321,2,4,3,2,-,0,3,0,3,2005
Southeastern,East,Kentucky,2,6,160,277,3,8,239,375,2,4,1,4,-,0,4,0,4,2005
Southeastern,West,LSU,7,1,214,114,11,2,383,185,6,2,5,0,W1,4,1,4,1,2005
Southeastern,West,Auburn,7,1,262,122,9,3,386,186,6,2,3,1,L1,2,2,2,2,2005
Southeastern,West,Alabama,6,2,159,87,10,2,263,128,7,1,3,1,W1,2,2,2,2,2005
Southeastern,West,Arkansas,2,6,173,169,4,7,283,271,3,3,1,4,-,0,5,0,5,2005
Southeastern,West,Mississippi State,1,7,78,211,3,8,153,259,2,4,1,4,-,0,5,0,5,2005
Southeastern,West,Ole Miss,1,7,97,208,3,8,148,245,2,4,1,4,-,0,3,0,3,2005
Sun Belt,,Louisiana,5,2,203,161,6,5,286,304,3,2,3,3,-,0,1,0,1,2005
Sun Belt,,Louisiana Monroe,5,2,194,186,5,6,239,339,2,3,3,3,-,0,1,0,1,2005
Sun Belt,,Arkansas State,5,2,182,163,6,6,294,303,5,2,1,4,L1,0,0,0,0,2005
Sun Belt,,Florida Intl,3,4,172,191,5,6,257,323,3,1,2,5,-,0,1,0,1,2005
Sun Belt,,Middle Tennessee,3,4,176,124,4,7,210,206,1,4,3,3,-,0,1,0,1,2005
Sun Belt,,Troy,3,4,100,121,4,7,175,255,3,2,1,5,-,0,0,0,0,2005
Sun Belt,,Florida Atlantic,2,5,109,179,2,9,148,339,1,4,1,5,-,0,1,0,1,2005
Sun Belt,,North Texas,2,5,131,142,2,9,157,346,0,5,2,4,-,0,1,0,1,2005
Western Athletic,,Boise State,7,1,339,178,9,4,469,317,6,0,3,4,L1,0,2,0,2,2005
Western Athletic,,Nevada,7,1,297,224,9,3,410,383,5,1,4,2,W5,0,0,0,0,2005
Western Athletic,,Fresno State,6,2,292,143,8,5,491,292,5,1,3,4,L4,0,2,0,2,2005
Western Athletic,,Louisiana Tech,6,2,259,192,7,4,316,281,4,1,3,3,-,0,1,0,1,2005
Western Athletic,,Hawai'i,4,4,264,244,5,7,368,428,3,4,2,3,-,0,2,0,2,2005
Western Athletic,,San Jose State,2,6,173,241,3,8,248,357,3,2,0,6,-,0,0,0,0,2005
Western Athletic,,Utah State,2,6,167,270,3,8,208,360,2,3,1,5,-,0,1,0,1,2005
Western Athletic,,Idaho,2,6,180,313,2,9,243,419,1,3,1,6,-,0,0,0,0,2005
Western Athletic,,New Mexico State,0,8,147,313,0,12,198,465,0,6,0,6,-,0,1,0,1,2005
Atlantic Coast,,Virginia Tech,7,1,230,114,10,3,400,167,6,2,4,1,L1,2,2,2,2,2004
Atlantic Coast,,Florida State,6,2,208,111,9,3,302,169,5,1,4,2,W1,1,1,1,2,2004
Atlantic Coast,,Miami,5,3,226,143,9,3,380,204,4,2,5,1,W1,3,1,4,1,2004
Atlantic Coast,,Virginia,5,3,203,151,8,4,363,212,5,1,3,3,L2,0,4,0,4,2004
Atlantic Coast,,North Carolina,5,3,230,227,6,6,319,382,4,3,2,3,L1,1,6,1,6,2004
Atlantic Coast,,Georgia Tech,4,4,142,177,7,5,264,227,4,3,3,2,W1,0,4,0,4,2004
Atlantic Coast,,Clemson,4,4,166,189,6,5,236,229,5,1,1,4,W1,1,2,1,2,2004
Atlantic Coast,,Maryland,3,5,111,159,5,6,195,220,4,2,1,4,W1,1,2,1,2,2004
Atlantic Coast,,NC State,3,5,156,182,5,6,264,218,3,4,2,2,W1,1,3,1,3,2004
Atlantic Coast,,Wake Forest,1,7,140,219,4,7,230,253,3,3,1,4,L3,1,3,1,3,2004
Atlantic Coast,,Duke,1,7,123,263,2,9,183,322,2,3,0,6,L1,0,4,0,4,2004
Big 12,North,Colorado,4,4,169,205,8,5,304,332,4,2,4,3,W1,0,2,0,2,2004
Big 12,North,Iowa State,4,4,148,188,7,5,246,259,5,2,2,3,W1,0,1,0,1,2004
Big 12,North,Missouri,3,5,142,171,5,6,256,215,3,3,2,3,W1,0,1,0,1,2004
Big 12,North,Nebraska,3,5,178,243,5,6,275,298,4,2,1,4,L3,1,2,0,2,2004
Big 12,North,Kansas,2,6,161,198,4,7,262,235,3,3,1,4,W1,0,3,0,3,2004
Big 12,North,Kansas State,2,6,238,259,4,7,326,337,3,4,1,3,L2,0,3,0,3,2004
Big 12,South,Oklahoma,8,0,257,117,12,1,452,219,8,1,4,0,L1,2,1,2,1,2004
Big 12,South,Texas,7,1,263,145,11,1,423,215,7,0,4,1,W7,2,1,2,1,2004
Big 12,South,Texas Tech,5,3,268,208,8,4,434,314,4,1,4,3,W2,1,2,1,2,2004
Big 12,South,Texas A&M;,5,3,255,207,7,5,341,292,5,2,2,3,L2,1,4,1,4,2004
Big 12,South,Oklahoma State,4,4,252,220,7,5,387,301,4,2,3,3,L2,0,4,0,4,2004
Big 12,South,Baylor,1,7,149,319,3,8,224,406,3,3,0,5,L3,0,3,0,3,2004
Big East,,Boston College,4,2,152,114,9,3,296,203,4,1,5,2,W1,0,1,0,0,2004
Big East,,Pittsburgh,4,2,152,136,8,4,325,288,5,1,3,3,L1,1,1,1,1,2004
Big East,,West Virginia,4,2,165,128,8,4,361,246,5,2,3,2,L3,0,4,0,3,2004
Big East,,Syracuse,4,2,194,170,6,6,287,344,4,1,2,5,L1,2,2,1,2,2004
Big East,,Connecticut,3,3,171,183,8,4,363,260,7,1,1,3,W3,1,1,0,1,2004
Big East,,Rutgers,1,5,139,185,4,7,269,343,3,3,1,4,L5,0,3,0,2,2004
Big East,,Temple,1,5,131,188,2,9,238,399,2,4,0,5,L1,0,3,0,2,2004
Big Ten,,Iowa,7,1,199,125,10,2,292,211,7,0,3,2,W8,3,2,3,2,2004
Big Ten,,Michigan,7,1,246,182,9,3,370,279,6,0,3,3,L2,1,2,1,2,2004
Big Ten,,Wisconsin,6,2,167,145,9,3,249,185,6,1,3,2,L3,1,2,1,2,2004
Big Ten,,Northwestern,5,3,168,198,6,6,295,342,5,1,1,5,L1,1,3,1,3,2004
Big Ten,,Ohio State,4,4,184,171,8,4,290,219,6,1,2,3,W2,1,2,1,2,2004
Big Ten,,Purdue,4,4,207,156,7,5,381,206,4,3,3,2,L1,1,4,1,4,2004
Big Ten,,Michigan State,4,4,253,228,5,7,353,326,4,2,1,5,L2,1,3,1,3,2004
Big Ten,,Minnesota,3,5,207,199,7,5,361,273,6,1,1,4,W1,0,3,0,3,2004
Big Ten,,Penn State,2,6,103,124,4,7,195,168,3,3,1,4,W2,0,4,0,4,2004
Big Ten,,Illinois,1,7,141,248,3,8,240,323,3,4,0,4,L1,0,3,0,3,2004
Big Ten,,Indiana,1,7,159,258,3,8,262,343,2,3,1,5,L3,0,2,0,2,2004
Conference USA,,Louisville,8,0,453,155,11,1,597,236,6,0,5,1,W7,1,1,1,1,2004
Conference USA,,Memphis,5,3,276,254,8,4,430,375,4,2,4,2,L1,0,1,0,1,2004
Conference USA,,Cincinnati,5,3,254,234,7,5,344,320,5,1,2,4,W1,0,2,0,2,2004
Conference USA,,Southern Mississippi,5,3,238,218,7,5,309,298,3,2,4,3,W1,0,1,0,1,2004
Conference USA,,UAB,5,3,242,231,7,5,372,351,4,2,3,3,L2,0,1,0,1,2004
Conference USA,,TCU,3,5,235,258,5,6,362,373,4,2,1,4,L1,0,2,0,2,2004
Conference USA,,Tulane,3,5,212,304,5,6,300,361,4,2,1,4,L1,1,1,1,1,2004
Conference USA,,South Florida,3,5,233,267,4,7,271,351,2,4,2,3,L3,0,2,0,1,2004
Conference USA,,Houston,3,5,197,243,3,8,230,354,3,2,0,6,L2,0,3,0,3,2004
Conference USA,,Army,2,6,222,275,2,9,260,388,1,4,1,5,L5,0,2,0,2,2004
Conference USA,,East Carolina,2,6,177,300,2,9,231,439,2,3,0,6,L4,0,1,0,1,2004
FBS Independents,,Notre Dame,,-,--,--,6,6,289,289,3,3,3,3,L3,3,3,3,2,2004
FBS Independents,,Navy,,-,--,--,10,2,334,238,8,1,2,1,W3,0,0,0,0,2004
Mid-American,East,Miami (OH),7,1,282,158,8,5,407,298,5,1,3,4,L2,0,1,0,1,2004
Mid-American,East,Akron,6,2,237,217,6,5,271,347,3,2,3,3,L1,0,1,0,1,2004
Mid-American,East,Marshall,6,2,238,180,6,6,291,266,4,1,2,5,L1,0,2,0,2,2004
Mid-American,East,Kent State,4,4,269,186,5,6,335,264,3,2,2,4,W4,0,1,0,1,2004
Mid-American,East,Ohio,2,6,148,217,4,7,221,271,2,3,2,4,L1,0,1,0,0,2004
Mid-American,East,Buffalo,2,6,167,247,2,9,197,351,2,3,0,6,L1,0,0,0,0,2004
Mid-American,East,UCF,0,8,136,246,0,11,175,362,0,5,0,6,L11,0,1,0,1,2004
Mid-American,West,Northern Illinois,7,1,303,190,9,3,421,304,5,1,4,2,W2,0,0,0,0,2004
Mid-American,West,Toledo,7,1,307,195,9,4,432,404,5,0,4,4,L1,0,0,0,0,2004
Mid-American,West,Bowling Green,6,2,337,181,9,3,532,282,5,0,4,3,W1,0,1,0,1,2004
Mid-American,West,Eastern Michigan,4,4,249,333,4,7,328,458,2,4,2,3,L2,0,0,0,1,2004
Mid-American,West,Central Michigan,3,5,199,286,4,7,260,378,4,1,0,6,W1,0,0,0,0,2004
Mid-American,West,Ball State,2,6,207,279,2,9,225,405,2,3,0,6,L1,0,1,0,1,2004
Mid-American,West,Western Michigan,0,8,179,343,1,10,248,436,1,4,0,6,L10,0,1,0,1,2004
Mountain West,,Utah,7,0,351,178,12,0,544,234,7,0,5,0,W12,1,0,0,0,2004
Mountain West,,New Mexico,5,2,136,125,7,5,244,224,3,2,4,3,L1,1,2,1,2,2004
Mountain West,,BYU,4,3,200,171,5,6,267,295,3,3,2,3,L2,0,3,0,3,2004
Mountain West,,Wyoming,3,4,173,196,7,5,318,297,5,1,2,4,W1,0,1,0,1,2004
Mountain West,,Air Force,3,4,218,220,5,6,326,342,3,4,2,2,W1,0,3,0,3,2004
Mountain West,,Colorado State,3,4,182,201,4,7,261,325,3,3,1,4,L1,0,2,0,2,2004
Mountain West,,San Diego State,2,5,138,194,4,7,234,282,3,2,1,5,W2,0,2,0,2,2004
Mountain West,,UNLV,1,6,140,253,2,9,229,357,1,4,1,5,L5,0,3,0,3,2004
Pac-12,,USC,8,0,285,117,13,0,496,169,6,0,7,0,W13,4,0,4,0,2004
Pac-12,,California,7,1,287,103,10,2,441,192,5,1,5,1,L1,1,2,1,2,2004
Pac-12,,Arizona State,5,3,216,234,9,3,358,294,6,0,3,3,W1,1,2,1,2,2004
Pac-12,,Oregon State,5,3,210,191,7,5,320,294,4,2,3,3,W3,0,5,0,5,2004
Pac-12,,UCLA,4,4,252,227,6,6,361,309,3,4,3,2,L2,0,3,0,3,2004
Pac-12,,Oregon,4,4,203,211,5,6,282,282,3,3,2,3,L3,0,3,0,3,2004
Pac-12,,Washington State,3,5,193,262,5,6,275,307,1,4,4,2,W1,0,2,0,2,2004
Pac-12,,Stanford,2,6,147,197,4,7,242,233,3,3,1,4,L5,0,3,0,3,2004
Pac-12,,Arizona,2,6,130,240,3,8,164,275,2,5,1,3,W1,1,4,1,4,2004
Pac-12,,Washington,0,8,114,255,1,10,154,334,1,5,0,5,L6,0,3,0,3,2004
Southeastern,East,Tennessee,7,1,215,199,10,3,378,295,5,3,5,0,W1,1,2,2,2,2004
Southeastern,East,Georgia,6,2,231,133,10,2,335,198,6,1,4,1,W2,2,2,3,2,2004
Southeastern,East,Florida,4,4,251,187,7,5,382,253,5,2,2,3,L1,1,4,1,4,2004
Southeastern,East,South Carolina,4,4,185,190,6,5,243,229,3,3,3,2,L2,0,2,0,3,2004
Southeastern,East,Kentucky,1,7,106,253,2,9,173,341,2,4,0,5,L1,0,4,0,5,2004
Southeastern,East,Vanderbilt,1,7,133,213,2,9,212,286,2,4,0,5,L4,0,4,0,5,2004
Southeastern,West,Auburn,8,0,247,96,13,0,417,147,8,0,5,0,W13,5,0,5,0,2004
Southeastern,West,LSU,6,2,220,131,9,3,344,205,7,0,2,3,L1,0,3,1,3,2004
Southeastern,West,Alabama,3,5,152,149,6,6,295,189,5,2,1,4,L3,0,3,0,3,2004
Southeastern,West,Arkansas,3,5,196,215,5,6,328,270,3,3,2,3,L1,0,4,0,5,2004
Southeastern,West,Ole Miss,3,5,142,200,4,7,215,278,3,3,1,4,W1,0,3,0,3,2004
Southeastern,West,Mississippi State,2,6,125,237,3,8,173,280,3,4,0,4,L3,0,2,1,2,2004
Sun Belt,,North Texas,7,0,251,153,7,5,309,358,4,2,3,3,L1,0,1,0,1,2004
Sun Belt,,Troy,4,2,173,90,7,5,286,200,5,0,2,5,L1,0,1,0,1,2004
Sun Belt,,New Mexico State,3,2,152,130,5,6,273,355,4,1,1,5,L1,0,1,0,1,2004
Sun Belt,,Middle Tennessee,4,4,202,190,5,6,269,293,4,1,1,5,L1,0,0,0,1,2004
Sun Belt,,Louisiana Monroe,3,3,136,159,5,6,211,303,3,2,2,4,W1,0,1,0,1,2004
Sun Belt,,Arkansas State,3,4,136,185,3,8,215,365,2,2,1,6,L1,0,1,0,1,2004
Sun Belt,,Louisiana,2,5,145,167,4,7,242,272,3,2,1,5,L3,0,0,0,0,2004
Sun Belt,,Idaho,2,5,154,218,3,9,245,473,2,2,1,7,L2,0,1,0,1,2004
Sun Belt,,Utah State,2,5,124,181,3,8,184,333,2,2,1,6,W1,0,1,0,1,2004
Western Athletic,,Boise State,8,0,401,196,11,1,587,308,7,0,4,1,L1,1,1,1,1,2004
Western Athletic,,UTEP,6,2,315,227,8,4,429,301,5,2,3,2,L2,1,2,1,2,2004
Western Athletic,,Fresno State,5,3,338,158,9,3,482,246,5,1,4,2,W6,1,1,1,1,2004
Western Athletic,,Louisiana Tech,4,3,222,199,6,6,308,382,4,1,2,5,W1,1,4,1,4,2004
Western Athletic,,Hawai'i,4,4,238,324,8,5,467,499,7,1,1,4,W4,0,2,0,2,2004
Western Athletic,,Tulsa,3,4,251,265,4,8,345,398,4,2,0,6,W2,0,2,0,2,2004
Western Athletic,,Nevada,3,5,236,318,5,7,356,413,5,1,0,6,L3,0,2,0,2,2004
Western Athletic,,SMU,3,5,182,290,3,8,202,420,3,2,0,6,L1,0,3,0,3,2004
Western Athletic,,Rice,2,6,236,321,3,8,272,377,3,2,0,6,L6,0,3,0,3,2004
Western Athletic,,San Jose State,1,7,256,377,2,9,312,469,2,3,0,6,L7,0,2,0,2,2004
Atlantic Coast,,Florida State,7,1,269,138,10,3,419,217,5,2,5,1,L1,2,3,2,3,2003
Atlantic Coast,,Maryland,6,2,220,159,10,3,406,206,6,0,4,3,W5,1,1,1,1,2003
Atlantic Coast,,Clemson,5,3,210,158,9,4,365,250,7,1,2,3,W4,2,2,2,2,2003
Atlantic Coast,,NC State,4,4,256,250,8,5,489,385,6,1,2,4,W1,1,3,1,3,2003
Atlantic Coast,,Virginia,4,4,216,181,8,5,364,265,6,1,2,4,W3,0,3,0,3,2003
Atlantic Coast,,Georgia Tech,4,4,151,178,7,6,274,266,4,2,3,4,W1,1,3,1,3,2003
Atlantic Coast,,Wake Forest,3,5,242,236,5,7,335,347,3,4,2,3,L3,1,3,1,3,2003
Atlantic Coast,,Duke,2,6,139,265,4,8,211,343,3,4,1,4,W1,0,4,0,4,2003
Atlantic Coast,,North Carolina,1,7,184,322,2,10,317,459,1,5,1,5,L2,0,3,0,3,2003
Big 12,North,Kansas State,6,2,290,121,11,4,517,223,8,1,3,3,L1,2,2,2,2,2003
Big 12,North,Nebraska,5,3,188,154,10,3,322,188,7,1,3,2,W2,0,2,0,2,2003
Big 12,North,Missouri,4,4,250,198,8,5,399,287,7,0,1,5,L1,1,2,1,2,2003
Big 12,North,Kansas,3,5,209,247,6,7,384,396,5,3,1,4,L1,0,2,0,2,2003
Big 12,North,Colorado,3,5,228,255,5,7,319,398,3,3,2,4,L1,0,5,0,5,2003
Big 12,North,Iowa State,0,8,71,343,2,10,173,437,2,5,0,5,L10,0,5,0,5,2003
Big 12,South,Oklahoma,8,0,412,90,12,2,601,214,7,1,5,1,L2,1,2,1,2,2003
Big 12,South,Texas,7,1,308,182,10,3,533,280,5,2,5,1,L1,2,2,2,2,2003
Big 12,South,Oklahoma State,5,3,241,259,9,4,467,326,6,1,3,3,L1,1,4,1,4,2003
Big 12,South,Texas Tech,4,4,344,296,8,5,552,442,6,1,2,4,W1,1,2,1,2,2003
Big 12,South,Texas A&M;,2,6,205,356,4,8,304,465,4,3,0,5,L3,1,3,1,3,2003
Big 12,South,Baylor,1,7,121,366,3,9,191,455,3,4,0,5,L7,0,3,0,3,2003
Big East,,Miami,6,1,193,113,11,2,361,196,6,1,5,1,W4,3,1,3,1,2003
Big East,,West Virginia,6,1,248,158,8,5,376,297,5,3,3,2,L1,0,3,0,3,2003
Big East,,Pittsburgh,5,2,206,183,8,5,389,311,4,2,4,3,L2,0,1,0,1,2003
Big East,,Virginia Tech,4,3,216,152,8,5,460,299,6,1,2,4,L3,1,0,1,0,2003
Big East,,Boston College,3,4,176,196,8,5,370,331,2,4,6,1,W3,0,1,0,1,2003
Big East,,Syracuse,2,5,141,191,6,6,320,301,5,2,1,4,W1,0,1,0,1,2003
Big East,,Rutgers,2,5,162,214,5,7,329,354,3,3,2,4,W1,0,1,0,1,2003
Big East,,Temple,0,7,125,260,1,11,235,393,0,5,1,6,L7,0,1,0,1,2003
Big Ten,,Michigan,7,1,286,150,10,3,460,219,7,0,3,3,L1,3,2,3,2,2003
Big Ten,,Ohio State,6,2,175,124,11,2,322,229,9,0,2,2,W1,4,1,4,1,2003
Big Ten,,Purdue,6,2,198,138,9,4,349,226,6,2,3,2,L1,1,4,1,4,2003
Big Ten,,Iowa,5,3,198,160,10,3,373,210,7,0,3,3,W3,4,2,4,2,2003
Big Ten,,Minnesota,5,3,285,204,10,3,503,285,6,2,4,1,W1,0,2,0,2,2003
Big Ten,,Michigan State,5,3,249,191,8,5,363,293,5,2,3,3,L1,2,3,2,3,2003
Big Ten,,Wisconsin,4,4,226,180,7,6,355,306,4,3,3,3,L2,1,3,1,3,2003
Big Ten,,Northwestern,4,4,148,202,6,7,263,326,2,4,4,3,L1,0,6,0,6,2003
Big Ten,,Penn State,1,7,154,190,3,9,233,255,3,4,0,5,L1,0,5,0,5,2003
Big Ten,,Indiana,1,7,104,279,2,10,177,388,2,4,0,6,L2,0,4,0,4,2003
Big Ten,,Illinois,0,8,112,317,1,11,203,398,1,5,0,6,L10,0,4,0,4,2003
Conference USA,,Southern Mississippi,8,0,226,117,9,4,293,226,5,2,4,2,L1,1,2,1,2,2003
Conference USA,,TCU,7,1,269,202,11,2,380,276,6,0,5,2,L1,0,1,0,1,2003
Conference USA,,Louisville,5,3,289,242,9,4,450,361,5,2,4,2,L1,0,2,0,2,2003
Conference USA,,Memphis,5,3,217,138,9,4,393,250,5,2,4,2,W1,1,0,1,0,2003
Conference USA,,South Florida,5,3,177,160,7,4,276,224,4,2,3,2,W1,0,1,0,1,2003
Conference USA,,Houston,4,4,286,301,7,6,448,468,3,3,4,3,L1,0,2,0,2,2003
Conference USA,,UAB,4,4,189,190,5,7,245,287,2,3,3,4,L1,0,2,0,2,2003
Conference USA,,Tulane,3,5,244,274,5,7,337,424,3,3,2,4,W1,0,2,0,2,2003
Conference USA,,Cincinnati,2,6,190,216,5,7,303,319,4,2,1,5,L3,0,2,0,2,2003
Conference USA,,East Carolina,1,7,174,280,1,11,217,428,0,6,1,5,L5,0,1,0,1,2003
Conference USA,,Army,0,8,127,268,0,13,206,476,0,6,0,7,L13,0,1,0,1,2003
FBS Independents,,Troy,,-,--,--,6,6,185,272,4,0,2,6,W2,0,3,0,3,2003
FBS Independents,,Connecticut,,-,--,--,9,3,408,300,5,1,4,2,W5,0,0,0,0,2003
FBS Independents,,Navy,,-,--,--,8,5,396,283,6,1,2,4,L1,0,1,0,1,2003
FBS Independents,,Notre Dame,,-,--,--,5,7,243,315,3,3,2,4,L1,1,4,1,4,2003
Mid-American,East,Miami (OH),8,0,374,124,13,1,602,272,5,0,8,1,W13,2,1,2,1,2003
Mid-American,East,Marshall,6,2,230,170,8,4,350,278,4,1,4,3,W2,1,2,1,2,2003
Mid-American,East,Akron,5,3,257,246,7,5,435,353,5,1,2,4,W2,0,1,0,1,2003
Mid-American,East,Kent State,4,4,261,274,5,7,321,396,3,3,2,4,W1,0,2,0,2,2003
Mid-American,East,UCF,2,6,131,221,3,9,224,373,3,2,0,7,L4,0,1,0,1,2003
Mid-American,East,Ohio,1,7,192,244,2,10,263,372,2,4,0,6,L6,0,2,0,2,2003
Mid-American,East,Buffalo,1,7,138,289,1,11,177,445,1,5,0,6,L3,0,2,0,2,2003
Mid-American,West,Bowling Green,7,1,246,165,11,3,470,304,7,1,4,2,W1,1,3,1,3,2003
Mid-American,West,Northern Illinois,6,2,281,196,10,2,386,258,7,0,3,2,W1,1,1,1,1,2003
Mid-American,West,Toledo,6,2,280,189,8,4,389,285,6,0,2,4,L1,0,1,0,1,2003
Mid-American,West,Western Michigan,4,4,211,220,5,7,331,370,3,3,2,4,L1,0,1,0,1,2003
Mid-American,West,Ball State,3,5,173,249,5,8,292,393,4,3,1,5,L4,0,2,0,2,2003
Mid-American,West,Eastern Michigan,2,6,145,240,3,9,205,371,3,4,0,5,L1,0,2,0,2,2003
Mid-American,West,Central Michigan,1,7,154,246,3,9,277,428,3,3,0,6,L3,0,2,0,2,2003
Mountain West,,Utah,6,1,213,144,10,2,344,229,5,1,5,1,W4,0,0,0,0,2003
Mountain West,,New Mexico,5,2,206,138,8,5,391,290,5,3,3,2,L1,1,1,1,1,2003
Mountain West,,Colorado State,4,3,216,162,7,6,381,318,4,4,3,2,L1,0,2,0,2,2003
