School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,Total Plays,Total Yards,Total Yards Avg,Total TD,Total Points,Point Diff
Pittsburgh,22,2012-10-20,7,@,Buffalo,74,W,9,17,52.9,128,0,42,126,3.0,2,59,254,4.3,2,20,14
Purdue,38,2012-10-20,7,@,Ohio St.,36,L,19,30,63.3,230,2,39,117,3.0,0,69,347,5.0,3,22,-7
Rice,59,2012-10-20,8,@,Tulsa,12,L,15,35,42.9,147,1,52,246,4.7,1,87,393,4.5,3,24,-4
Rutgers,39,2012-10-20,7,@,Temple,10,W,17,27,63.0,232,4,30,139,4.6,0,57,371,6.5,5,35,25
San Diego St.,90,2012-10-20,8,@,Nevada,88,W,17,28,60.7,197,3,45,152,3.4,1,73,349,4.8,4,39,1
San Jose St.,91,2012-10-20,7,@,UTSA,63,W,18,27,66.7,283,3,32,91,2.8,2,59,374,6.3,7,52,28
South Alabama,127,2012-10-20,7,,Florida Atlantic,52,W,13,27,48.1,179,1,53,180,3.4,3,80,359,4.5,4,37,3
South Carolina,117,2012-10-20,8,@,Florida,110,L,17,40,42.5,155,0,26,36,1.4,0,66,191,2.9,0,11,-33
South Florida,9,2012-10-20,7,@,Louisville,18,L,21,38,55.3,189,3,44,197,4.5,0,82,386,4.7,3,25,-2
Southern Miss,60,2012-10-20,7,,Marshall,55,L,17,33,51.5,115,0,45,214,4.8,2,78,329,4.2,3,24,-35
Stanford,101,2012-10-20,7,@,California,97,W,17,32,53.1,223,2,46,252,5.5,1,78,475,6.1,3,21,18
Temple,10,2012-10-20,6,,Rutgers,39,L,8,17,47.1,72,1,42,119,2.8,0,59,191,3.2,1,10,-25
Tennessee,118,2012-10-20,7,,Alabama,107,L,16,31,51.6,203,0,27,79,2.9,1,58,282,4.9,1,13,-31
Texas,48,2012-10-20,7,,Baylor,41,W,19,31,61.3,274,1,44,251,5.7,7,75,525,7.0,8,56,6
Texas A&M,119,2012-10-20,7,,LSU,113,L,29,56,51.8,276,0,38,134,3.5,2,94,410,4.4,2,19,-5
TCU,47,2012-10-20,7,,Texas Tech,49,L,26,47,55.3,332,4,42,184,4.4,1,89,516,5.8,5,53,-3
Texas Tech,49,2012-10-20,7,@,TCU,47,W,30,42,71.4,318,7,27,71,2.6,1,69,389,5.6,8,56,3
Toledo,81,2012-10-20,8,,Cincinnati,2,W,13,24,54.2,126,0,43,229,5.3,0,67,355,5.3,2,29,6
Troy,129,2012-10-20,7,,Florida Intl,53,W,29,45,64.4,245,3,41,187,4.6,2,86,432,5.0,5,38,1
Tulane,11,2012-10-20,7,@,UTEP,62,L,28,44,63.6,363,2,24,77,3.2,0,68,440,6.5,2,20,-4
Tulsa,12,2012-10-20,8,,Rice,59,W,8,23,34.8,201,1,43,235,5.5,3,66,436,6.6,4,28,4
UAB,61,2012-10-20,7,,East Carolina,4,L,22,37,59.5,319,3,25,82,3.3,2,62,401,6.5,5,35,-7
Central Florida,1,2012-10-20,7,@,Memphis,6,W,15,26,57.7,122,2,34,229,6.7,2,60,351,5.9,5,35,18
UNLV,92,2012-10-20,8,@,Boise St.,84,L,14,31,45.2,71,0,42,139,3.3,0,73,210,2.9,1,7,-25
USC,103,2012-10-20,7,,Colorado,98,W,23,25,92.0,340,7,23,118,5.1,0,48,458,9.5,7,50,44
Utah,104,2012-10-20,7,@,Oregon St.,100,L,15,28,53.6,172,1,45,135,3.0,0,73,307,4.2,1,7,-14
Utah St.,93,2012-10-20,8,,New Mexico State,69,W,17,27,63.0,260,2,36,256,7.1,3,63,516,8.2,5,41,34
UTEP,62,2012-10-20,8,,Tulane,11,W,20,30,66.7,228,2,40,217,5.4,1,70,445,6.4,3,24,4
UTSA,63,2012-10-20,7,,San Jose St.,91,L,20,32,62.5,302,2,38,110,2.9,0,70,412,5.9,3,24,-28
Vanderbilt,120,2012-10-20,7,,Auburn,109,W,15,26,57.7,173,0,45,209,4.6,2,71,382,5.4,2,17,4
Virginia,24,2012-10-20,8,,Wake Forest,26,L,22,39,56.4,253,1,32,48,1.5,0,71,301,4.2,1,10,-6
Virginia Tech,25,2012-10-20,8,@,Clemson,14,L,15,29,51.7,207,1,49,199,4.1,1,78,406,5.2,2,17,-21
Wake Forest,26,2012-10-20,7,@,Virginia,24,W,8,21,38.1,108,0,41,105,2.6,1,62,213,3.4,1,16,6
Washington,105,2012-10-20,7,@,Arizona,95,L,29,52,55.8,256,1,29,124,4.3,1,81,380,4.7,2,17,-35
West Virginia,50,2012-10-20,7,,Kansas St.,44,L,23,35,65.7,155,1,27,88,3.3,0,62,243,3.9,2,14,-41
Western Kentucky,64,2012-10-20,7,,UL Monroe,130,L,25,32,78.1,308,4,45,141,3.1,2,77,449,5.8,6,42,-1
Western Michigan,82,2012-10-20,8,@,Kent State,77,L,30,57,52.6,333,1,36,143,4.0,2,93,476,5.1,3,24,-17
Wisconsin,40,2012-10-20,8,,Minnesota,33,W,7,15,46.7,106,0,54,337,6.2,5,69,443,6.4,5,38,25
Wyoming,94,2012-10-20,7,@,Fresno St.,86,L,20,44,45.5,170,2,30,73,2.4,0,74,243,3.3,2,14,-28
Arkansas St.,122,2012-10-23,8,@,Louisiana,126,W,21,31,67.7,269,1,50,257,5.1,4,81,526,6.5,5,50,23
Louisiana,126,2012-10-23,7,,Arkansas St.,122,L,28,41,68.3,374,3,23,76,3.3,1,64,450,7.0,4,27,-23
Clemson,14,2012-10-25,8,@,Wake Forest,26,W,29,40,72.5,433,5,45,101,2.2,1,85,534,6.3,6,42,29
Wake Forest,26,2012-10-25,8,,Clemson,14,L,28,45,62.2,239,2,28,51,1.8,0,73,290,4.0,2,13,-29
Air Force,83,2012-10-26,8,,Nevada,88,W,6,7,85.7,139,2,82,461,5.6,4,89,600,6.7,6,48,17
Cincinnati,2,2012-10-26,7,@,Louisville,18,L,13,28,46.4,157,1,41,196,4.8,3,69,353,5.1,4,31,-3
Louisville,18,2012-10-26,8,,Cincinnati,2,W,24,41,58.5,416,2,37,108,2.9,2,78,524,6.7,4,34,3
Nevada,88,2012-10-26,9,@,Air Force,83,L,15,27,55.6,211,1,40,169,4.2,3,67,380,5.7,4,31,-17
Akron,71,2012-10-27,9,@,Central Michigan,75,L,33,53,62.3,352,2,29,140,4.8,0,82,492,6.0,2,14,-21
Alabama,107,2012-10-27,8,,Mississippi St.,114,W,17,24,70.8,235,3,40,179,4.5,2,64,414,6.5,5,38,31
Arizona,95,2012-10-27,8,,USC,103,W,27,51,52.9,369,3,43,219,5.1,2,94,588,6.3,5,39,3
Arizona St.,96,2012-10-27,8,,UCLA,102,L,25,35,71.4,315,4,59,220,3.7,1,94,535,5.7,5,43,-2
Arkansas,108,2012-10-27,8,,Ole Miss,116,L,24,43,55.8,297,2,37,167,4.5,1,80,464,5.8,3,27,-3
Army,65,2012-10-27,8,,Ball St.,72,L,3,6,50.0,38,0,62,341,5.5,2,68,379,5.6,2,22,-8
Auburn,109,2012-10-27,8,,Texas A&M,119,L,12,21,57.1,211,2,34,124,3.6,1,55,335,6.1,3,21,-42
Ball St.,72,2012-10-27,9,@,Army,65,W,18,27,66.7,189,2,52,224,4.3,1,79,413,5.2,3,30,8
Baylor,41,2012-10-27,7,@,Iowa St.,42,L,31,51,60.8,426,2,30,115,3.8,1,81,541,6.7,3,21,-14
Boise St.,84,2012-10-27,8,@,Wyoming,94,W,23,32,71.9,223,0,36,214,5.9,5,68,437,6.4,6,45,31
Boston College,13,2012-10-27,8,,Maryland,30,W,21,39,53.8,287,2,27,8,0.3,0,66,295,4.5,2,20,3
Bowling Green,73,2012-10-27,9,,Eastern Michigan,76,W,10,21,47.6,131,1,41,225,5.5,1,62,356,5.7,3,24,21
BYU,66,2012-10-27,9,@,Georgia Tech,17,W,20,29,69.0,228,1,46,183,4.0,4,75,411,5.5,5,41,24
Buffalo,74,2012-10-27,8,,Toledo,81,L,11,28,39.3,202,2,39,170,4.4,0,67,372,5.6,3,20,-5
California,97,2012-10-27,9,@,Utah,104,L,20,32,62.5,288,2,28,153,5.5,1,60,441,7.4,3,27,-22
Central Michigan,75,2012-10-27,8,,Akron,71,W,15,25,60.0,180,2,44,264,6.0,3,69,444,6.4,5,35,21
Colorado,98,2012-10-27,8,@,Oregon,99,L,13,27,48.1,96,0,33,150,4.5,2,60,246,4.1,2,14,-56
Colorado St.,85,2012-10-27,8,,Hawaii,87,W,10,17,58.8,115,1,35,176,5.0,3,52,291,5.6,6,42,15
Duke,15,2012-10-27,9,@,Florida St.,16,L,16,37,43.2,129,0,33,103,3.1,1,70,232,3.3,1,7,-41
East Carolina,4,2012-10-27,9,,Navy,7,L,19,29,65.5,194,1,33,144,4.4,3,62,338,5.5,4,28,-28
Eastern Michigan,76,2012-10-27,8,@,Bowling Green,73,L,11,24,45.8,114,0,27,64,2.4,0,51,178,3.5,0,3,-21
Florida,110,2012-10-27,8,N,Georgia,111,L,16,29,55.2,191,0,40,75,1.9,0,69,266,3.9,0,9,-8
Florida Atlantic,52,2012-10-27,8,,Troy,129,W,26,40,65.0,261,4,40,160,4.0,0,80,421,5.3,4,34,7
Florida Intl,53,2012-10-27,9,,Western Kentucky,64,L,16,32,50.0,256,0,35,86,2.5,0,67,342,5.1,0,6,-8
Florida St.,16,2012-10-27,9,,Duke,15,W,9,21,42.9,299,2,47,261,5.6,3,68,560,8.2,6,48,41
Fresno St.,86,2012-10-27,9,@,New Mexico,89,W,31,44,70.5,416,4,34,184,5.4,3,78,600,7.7,7,49,17
Georgia,111,2012-10-27,8,N,Florida,110,W,12,24,50.0,150,1,35,123,3.5,1,59,273,4.6,2,17,8
Georgia Tech,17,2012-10-27,8,,BYU,66,L,4,12,33.3,40,0,35,117,3.3,0,47,157,3.3,2,17,-24
Hawaii,87,2012-10-27,7,@,Colorado St.,85,L,19,46,41.3,200,1,47,193,4.1,1,93,393,4.2,3,27,-15
Houston,5,2012-10-27,8,,UTEP,62,W,16,30,53.3,174,2,36,165,4.6,3,66,339,5.1,6,45,10
Illinois,27,2012-10-27,8,,Indiana,28,L,17,27,63.0,176,1,55,196,3.6,1,82,372,4.5,2,17,-14
Indiana,28,2012-10-27,8,@,Illinois,27,W,14,22,63.6,171,2,42,121,2.9,2,64,292,4.6,4,31,14
Iowa,29,2012-10-27,8,@,Northwestern,35,L,24,38,63.2,214,0,40,122,3.1,2,78,336,4.3,2,17,-11
Iowa St.,42,2012-10-27,8,,Baylor,41,W,36,54,66.7,381,5,48,176,3.7,0,102,557,5.5,5,35,14
Kansas,43,2012-10-27,8,,Texas,48,L,3,9,33.3,39,0,56,234,4.2,2,65,273,4.2,2,17,-4
Kansas St.,44,2012-10-27,8,,Texas Tech,49,W,19,27,70.4,233,2,36,193,5.4,4,63,426,6.8,7,55,31
Kent State,77,2012-10-27,8,@,Rutgers,39,W,15,22,68.2,131,2,50,224,4.5,2,72,355,4.9,5,35,12
Kentucky,112,2012-10-27,9,@,Missouri,115,L,10,22,45.5,78,0,34,101,3.0,1,56,179,3.2,1,10,-23
Louisiana Tech,54,2012-10-27,8,@,New Mexico State,69,W,29,44,65.9,292,1,46,238,5.2,3,90,530,5.9,4,28,14
UL Monroe,130,2012-10-27,8,,South Alabama,127,W,23,35,65.7,250,4,42,170,4.0,1,77,420,5.5,5,38,14
Marshall,55,2012-10-27,8,,Central Florida,1,L,35,62,56.5,298,2,36,66,1.8,0,98,364,3.7,2,17,-37
Maryland,30,2012-10-27,8,@,Boston College,13,L,23,42,54.8,240,2,32,97,3.0,0,74,337,4.6,2,17,-3
Massachusetts,68,2012-10-27,8,@,Vanderbilt,120,L,23,41,56.1,210,1,32,54,1.7,0,73,264,3.6,1,7,-42
Memphis,6,2012-10-27,0,@,SMU,8,L,8,17,47.1,85,0,31,117,3.8,1,48,202,4.2,1,13,-31
Miami (OH),78,2012-10-27,8,,Ohio,80,W,21,36,58.3,311,1,33,113,3.4,1,69,424,6.1,2,23,3
Michigan,31,2012-10-27,8,@,Nebraska,34,L,9,27,33.3,93,0,37,95,2.6,0,64,188,2.9,0,9,-14
Michigan St.,32,2012-10-27,9,@,Wisconsin,40,W,24,39,61.5,216,2,28,61,2.2,0,67,277,4.1,2,16,3
Middle Tennessee,56,2012-10-27,8,,North Texas,57,W,20,30,66.7,349,3,37,139,3.8,2,67,488,7.3,5,38,17
Minnesota,33,2012-10-27,8,,Purdue,38,W,15,22,68.2,246,3,41,212,5.2,1,63,458,7.3,5,44,16
Mississippi St.,114,2012-10-27,8,@,Alabama,107,L,19,36,52.8,209,1,21,47,2.2,0,57,256,4.5,1,7,-31
Missouri,115,2012-10-27,8,,Kentucky,112,W,16,27,59.3,87,0,47,186,4.0,3,74,273,3.7,4,33,23
Navy,7,2012-10-27,8,@,East Carolina,4,W,3,5,60.0,51,2,69,512,7.4,6,74,563,7.6,8,56,28
Nebraska,34,2012-10-27,8,,Michigan,31,W,14,24,58.3,166,1,41,160,3.9,1,65,326,5.0,2,23,14
New Mexico,89,2012-10-27,9,,Fresno St.,86,L,4,15,26.7,45,1,51,349,6.8,2,66,394,6.0,4,32,-17
New Mexico State,69,2012-10-27,8,,Louisiana Tech,54,L,18,34,52.9,283,2,31,122,3.9,0,65,405,6.2,2,14,-14
North Carolina,21,2012-10-27,9,,NC State,20,W,30,47,63.8,358,1,39,212,5.4,3,86,570,6.6,5,43,8
NC State,20,2012-10-27,8,@,North Carolina,21,L,29,52,55.8,467,5,31,67,2.2,0,83,534,6.4,5,35,-8
North Texas,57,2012-10-27,8,@,Middle Tennessee,56,L,17,29,58.6,221,1,43,211,4.9,2,72,432,6.0,3,21,-17
Northern Illinois,79,2012-10-27,9,@,Western Michigan,82,W,18,28,64.3,274,4,40,179,4.5,2,68,453,6.7,6,48,14
Northwestern,35,2012-10-27,9,,Iowa,29,W,7,10,70.0,84,1,49,349,7.1,3,59,433,7.3,4,28,11
Notre Dame,70,2012-10-27,8,@,Oklahoma,45,W,14,27,51.9,188,0,39,215,5.5,3,66,403,6.1,3,30,17
Ohio,80,2012-10-27,8,@,Miami (OH),78,L,23,39,59.0,302,0,43,162,3.8,2,82,464,5.7,2,20,-3
Ohio St.,36,2012-10-27,9,@,Penn State,37,W,7,19,36.8,143,1,53,234,4.4,3,72,377,5.2,5,35,12
Oklahoma,45,2012-10-27,7,,Notre Dame,70,L,36,52,69.2,364,0,24,15,0.6,1,76,379,5.0,1,13,-17
Oklahoma St.,46,2012-10-27,7,,TCU,47,W,18,33,54.5,324,1,40,147,3.7,2,73,471,6.5,3,36,22
Ole Miss,116,2012-10-27,8,@,Arkansas,108,W,29,37,78.4,278,1,37,77,2.1,2,74,355,4.8,3,30,3
Oregon,99,2012-10-27,8,,Colorado,98,W,14,18,77.8,192,2,57,425,7.5,7,75,617,8.2,10,70,56
Oregon St.,100,2012-10-27,7,@,Washington,105,L,25,45,55.6,318,2,23,109,4.7,0,68,427,6.3,2,17,-3
Penn State,37,2012-10-27,8,,Ohio St.,36,L,27,46,58.7,327,2,28,32,1.1,0,74,359,4.9,3,23,-12
Pittsburgh,22,2012-10-27,8,,Temple,10,W,20,28,71.4,321,3,36,207,5.8,3,64,528,8.3,6,47,30
Purdue,38,2012-10-27,8,@,Minnesota,33,L,21,43,48.8,198,4,34,183,5.4,0,77,381,4.9,4,28,-16
Rice,59,2012-10-27,9,,Southern Miss,60,W,11,18,61.1,172,3,45,198,4.4,2,63,370,5.9,6,44,27
Rutgers,39,2012-10-27,8,,Kent State,77,L,25,46,54.3,313,2,20,96,4.8,1,66,409,6.2,3,23,-12
San Diego St.,90,2012-10-27,9,,UNLV,92,W,13,26,50.0,231,2,54,275,5.1,1,80,506,6.3,3,24,11
San Jose St.,91,2012-10-27,8,,Texas St.,128,W,26,38,68.4,376,2,38,195,5.1,2,76,571,7.5,4,31,11
SMU,8,2012-10-27,0,,Memphis,6,W,25,35,71.4,353,1,34,134,3.9,4,69,487,7.1,5,44,31
South Alabama,127,2012-10-27,8,@,UL Monroe,130,L,21,41,51.2,211,2,28,149,5.3,1,69,360,5.2,3,24,-14
South Carolina,117,2012-10-27,9,,Tennessee,118,W,23,33,69.7,363,3,46,147,3.2,2,79,510,6.5,5,38,3
South Florida,9,2012-10-27,8,,Syracuse,23,L,17,30,56.7,183,1,45,369,8.2,2,75,552,7.4,3,36,-1
Southern Miss,60,2012-10-27,8,@,Rice,59,L,14,31,45.2,256,0,49,116,2.4,2,80,372,4.7,2,17,-27
Stanford,101,2012-10-27,8,,Washington St.,106,W,7,15,46.7,136,1,37,120,3.2,1,52,256,4.9,3,24,7
Syracuse,23,2012-10-27,8,@,South Florida,9,W,27,40,67.5,328,4,46,192,4.2,1,86,520,6.0,5,37,1
Temple,10,2012-10-27,7,@,Pittsburgh,22,L,18,28,64.3,195,1,40,129,3.2,1,68,324,4.8,2,17,-30
Tennessee,118,2012-10-27,8,@,South Carolina,117,L,28,44,63.6,381,5,27,91,3.4,0,71,472,6.6,5,35,-3
Texas,48,2012-10-27,8,@,Kansas,43,W,14,24,58.3,172,1,34,170,5.0,2,58,342,5.9,3,21,4
Texas A&M,119,2012-10-27,8,@,Auburn,109,W,24,33,72.7,319,3,48,352,7.3,6,81,671,8.3,9,63,42
TCU,47,2012-10-27,8,@,Oklahoma St.,46,L,24,44,54.5,223,1,27,121,4.5,0,71,344,4.8,2,14,-22
Texas St.,128,2012-10-27,7,@,San Jose St.,91,L,14,26,53.8,130,0,26,173,6.7,2,52,303,5.8,2,20,-11
Texas Tech,49,2012-10-27,8,@,Kansas St.,44,L,35,50,70.0,331,2,27,111,4.1,1,77,442,5.7,3,24,-31
Toledo,81,2012-10-27,9,@,Buffalo,74,W,12,25,48.0,171,1,46,241,5.2,2,71,412,5.8,4,25,5
Troy,129,2012-10-27,8,@,Florida Atlantic,52,L,17,35,48.6,217,1,36,164,4.6,2,71,381,5.4,3,27,-7
Tulane,11,2012-10-27,8,,UAB,61,W,34,42,81.0,466,5,37,153,4.1,2,79,619,7.8,7,55,10
UAB,61,2012-10-27,8,@,Tulane,11,L,26,53,49.1,409,3,28,213,7.6,3,81,622,7.7,6,45,-10
Central Florida,1,2012-10-27,8,@,Marshall,55,W,16,22,72.7,290,2,40,278,7.0,4,62,568,9.2,8,54,37
UCLA,102,2012-10-27,8,@,Arizona St.,96,W,19,31,61.3,274,4,47,212,4.5,2,78,486,6.2,6,45,2
UNLV,92,2012-10-27,9,@,San Diego St.,90,L,17,29,58.6,159,1,30,141,4.7,1,59,300,5.1,2,13,-11
USC,103,2012-10-27,8,@,Arizona,95,L,31,49,63.3,493,3,26,125,4.8,2,75,618,8.2,5,36,-3
Utah,104,2012-10-27,8,,California,97,W,16,24,66.7,156,0,45,188,4.2,4,69,344,5.0,7,49,22
Utah St.,93,2012-10-27,9,@,UTSA,63,W,32,42,76.2,394,3,37,128,3.5,3,79,522,6.6,6,48,31
UTEP,62,2012-10-27,9,@,Houston,5,L,21,38,55.3,301,3,53,193,3.6,2,91,494,5.4,5,35,-10
UTSA,63,2012-10-27,8,,Utah St.,93,L,21,36,58.3,248,1,28,51,1.8,1,64,299,4.7,2,17,-31
Vanderbilt,120,2012-10-27,8,,Massachusetts,68,W,17,22,77.3,217,2,37,226,6.1,3,59,443,7.5,7,49,42
Washington,105,2012-10-27,8,,Oregon St.,100,W,18,30,60.0,194,0,33,99,3.0,2,63,293,4.7,2,20,3
Washington St.,106,2012-10-27,8,@,Stanford,101,L,42,60,70.0,403,2,24,-18,-0.8,0,84,385,4.6,2,17,-7
Western Kentucky,64,2012-10-27,8,@,Florida Intl,53,W,14,21,66.7,128,0,39,161,4.1,2,60,289,4.8,2,14,8
Western Michigan,82,2012-10-27,9,,Northern Illinois,79,L,32,51,62.7,333,3,38,156,4.1,2,89,489,5.5,5,34,-14
Wisconsin,40,2012-10-27,9,,Michigan St.,32,L,14,22,63.6,171,1,37,19,0.5,0,59,190,3.2,1,13,-3
Wyoming,94,2012-10-27,8,,Boise St.,84,L,24,36,66.7,216,0,32,54,1.7,2,68,270,4.0,2,14,-31
Eastern Michigan,76,2012-11-01,9,@,Ohio,80,L,9,21,42.9,138,1,52,167,3.2,1,73,305,4.2,2,14,-31
Miami (FL),19,2012-11-01,9,,Virginia Tech,25,W,14,30,46.7,190,2,28,157,5.6,1,58,347,6.0,3,30,18
Middle Tennessee,56,2012-11-01,9,@,Western Kentucky,64,W,11,17,64.7,118,2,50,224,4.5,1,67,342,5.1,4,34,5
Ohio,80,2012-11-01,9,,Eastern Michigan,76,W,19,28,67.9,255,3,42,304,7.2,3,70,559,8.0,6,45,31
Virginia Tech,25,2012-11-01,9,@,Miami (FL),19,L,19,37,51.4,199,0,45,222,4.9,1,82,421,5.1,1,12,-18
Western Kentucky,64,2012-11-01,9,,Middle Tennessee,56,L,19,31,61.3,283,3,32,155,4.8,0,63,438,7.0,3,29,-5
California,97,2012-11-02,10,,Washington,105,L,17,36,47.2,201,0,42,249,5.9,1,78,450,5.8,1,13,-8
Washington,105,2012-11-02,9,@,California,97,W,16,29,55.2,237,1,39,174,4.5,2,68,411,6.0,3,21,8
Air Force,83,2012-11-03,9,@,Army,65,L,17,29,58.6,235,0,43,103,2.4,3,72,338,4.7,3,21,-20
Akron,71,2012-11-03,10,@,Kent State,77,L,30,42,71.4,312,2,32,130,4.1,1,74,442,6.0,3,24,-11
Alabama,107,2012-11-03,9,@,LSU,113,W,14,27,51.9,165,1,25,166,6.6,2,52,331,6.4,3,21,4
Arizona,95,2012-11-03,9,@,UCLA,102,L,17,30,56.7,136,0,40,121,3.0,1,70,257,3.7,1,10,-56
Arizona St.,96,2012-11-03,9,@,Oregon St.,100,L,22,41,53.7,153,1,32,150,4.7,1,73,303,4.2,3,26,-10
Arkansas,108,2012-11-03,9,,Tulsa,12,W,21,31,67.7,272,0,33,135,4.1,2,64,407,6.4,2,19,4
Arkansas St.,122,2012-11-03,9,@,North Texas,57,W,25,32,78.1,328,2,33,146,4.4,3,65,474,7.3,5,37,18
Army,65,2012-11-03,9,,Air Force,83,W,4,6,66.7,100,0,76,314,4.1,4,82,414,5.0,5,41,20
Auburn,109,2012-11-03,9,,New Mexico State,69,W,9,17,52.9,164,1,45,311,6.9,4,62,475,7.7,6,42,35
Baylor,41,2012-11-03,8,,Kansas,43,W,26,42,61.9,367,3,49,299,6.1,2,91,666,7.3,5,41,27
Boise St.,84,2012-11-03,9,,San Diego St.,90,L,20,31,64.5,164,1,30,112,3.7,2,61,276,4.5,3,19,-2
Boston College,13,2012-11-03,9,@,Wake Forest,26,L,30,51,58.8,369,2,21,12,0.6,0,72,381,5.3,2,14,-14
Buffalo,74,2012-11-03,9,,Miami (OH),78,W,14,25,56.0,137,2,39,215,5.5,1,64,352,5.5,3,27,3
Central Michigan,75,2012-11-03,9,,Western Michigan,82,L,26,41,63.4,383,1,27,123,4.6,2,68,506,7.4,3,31,-11
Cincinnati,2,2012-11-03,8,,Syracuse,23,W,16,27,59.3,207,2,53,263,5.0,3,80,470,5.9,5,35,11
Clemson,14,2012-11-03,9,@,Duke,15,W,21,29,72.4,384,6,52,334,6.4,2,81,718,8.9,8,56,36
Colorado,98,2012-11-03,9,,Stanford,101,L,12,23,52.2,97,0,21,-21,-1.0,0,44,76,1.7,0,0,-48
Colorado St.,85,2012-11-03,9,@,Wyoming,94,L,16,32,50.0,387,2,26,125,4.8,2,58,512,8.8,4,31,-14
Connecticut,3,2012-11-03,9,@,South Florida,9,L,24,38,63.2,284,0,31,43,1.4,0,69,327,4.7,0,6,-7
Duke,15,2012-11-03,10,,Clemson,14,L,24,44,54.5,257,2,33,85,2.6,0,77,342,4.4,2,20,-36
East Carolina,4,2012-11-03,10,,Houston,5,W,31,44,70.5,305,4,54,245,4.5,1,98,550,5.6,6,48,20
Florida,110,2012-11-03,9,,Missouri,115,W,12,23,52.2,106,1,33,170,5.2,1,56,276,4.9,2,14,7
Florida Atlantic,52,2012-11-03,9,@,Navy,7,L,25,36,69.4,205,0,32,118,3.7,2,68,323,4.8,2,17,-7
Florida Intl,53,2012-11-03,10,@,South Alabama,127,W,9,19,47.4,153,2,46,181,3.9,2,65,334,5.1,4,28,8
Fresno St.,86,2012-11-03,10,,Hawaii,87,W,18,33,54.5,329,4,44,151,3.4,2,77,480,6.2,6,45,35
Georgia,111,2012-11-03,9,,Ole Miss,116,W,21,28,75.0,384,4,45,149,3.3,1,73,533,7.3,5,37,27
Georgia Tech,17,2012-11-03,9,@,Maryland,30,W,2,4,50.0,31,0,56,370,6.6,5,60,401,6.7,5,33,20
Hawaii,87,2012-11-03,8,@,Fresno St.,86,L,21,38,55.3,221,0,34,79,2.3,1,72,300,4.2,1,10,-35
Houston,5,2012-11-03,9,@,East Carolina,4,L,22,51,43.1,341,4,11,28,2.5,0,62,369,6.0,4,28,-20
Idaho,133,2012-11-03,9,,San Jose St.,91,L,17,37,45.9,207,1,37,81,2.2,0,74,288,3.9,1,13,-29
Illinois,27,2012-11-03,9,@,Ohio St.,36,L,19,34,55.9,96,0,32,74,2.3,1,66,170,2.6,2,22,-30
Indiana,28,2012-11-03,9,,Iowa,29,W,31,49,63.3,406,3,30,67,2.2,0,79,473,6.0,3,24,3
Iowa,29,2012-11-03,9,@,Indiana,28,L,21,34,61.8,249,1,30,96,3.2,1,64,345,5.4,3,21,-3
Iowa St.,42,2012-11-03,9,,Oklahoma,45,L,20,40,50.0,191,0,24,99,4.1,2,64,290,4.5,2,20,-15
Kansas,43,2012-11-03,9,@,Baylor,41,L,11,26,42.3,96,0,41,246,6.0,2,67,342,5.1,2,14,-27
Kansas St.,44,2012-11-03,9,,Oklahoma St.,46,W,21,28,75.0,290,0,43,191,4.4,3,71,481,6.8,5,44,14
Kent State,77,2012-11-03,9,,Akron,71,W,14,19,73.7,103,0,40,261,6.5,5,59,364,6.2,5,35,11
Kentucky,112,2012-11-03,10,,Vanderbilt,120,L,13,35,37.1,159,0,31,101,3.3,0,66,260,3.9,0,0,-40
Louisiana,126,2012-11-03,8,@,UL Monroe,130,W,23,32,71.9,373,4,49,234,4.8,2,81,607,7.5,6,40,16
Louisiana Tech,54,2012-11-03,9,,UTSA,63,W,31,40,77.5,357,4,39,180,4.6,3,79,537,6.8,7,51,24
UL Monroe,130,2012-11-03,9,,Louisiana,126,L,23,38,60.5,333,3,20,74,3.7,0,58,407,7.0,3,24,-16
Louisville,18,2012-11-03,9,,Temple,10,W,22,33,66.7,338,5,32,170,5.3,1,65,508,7.8,6,45,28
LSU,113,2012-11-03,9,,Alabama,107,L,25,36,69.4,296,1,49,139,2.8,1,85,435,5.1,2,17,-4
Marshall,55,2012-11-03,9,,Memphis,6,W,34,44,77.3,341,4,27,92,3.4,1,71,433,6.1,5,38,10
Maryland,30,2012-11-03,9,,Georgia Tech,17,L,9,18,50.0,115,2,44,144,3.3,0,62,259,4.2,2,13,-20
Massachusetts,68,2012-11-03,9,@,Northern Illinois,79,L,20,37,54.1,153,0,46,114,2.5,0,83,267,3.2,0,0,-63
Memphis,6,2012-11-03,9,@,Marshall,55,L,22,32,68.8,231,1,52,141,2.7,3,84,372,4.4,4,28,-10
Miami (OH),78,2012-11-03,9,@,Buffalo,74,L,25,44,56.8,242,3,33,98,3.0,0,77,340,4.4,3,24,-3
Michigan,31,2012-11-03,9,@,Minnesota,33,W,12,18,66.7,234,2,41,155,3.8,3,59,389,6.6,5,35,22
Michigan St.,32,2012-11-03,10,,Nebraska,34,L,9,27,33.3,123,1,43,238,5.5,2,70,361,5.2,3,24,-4
Minnesota,33,2012-11-03,9,,Michigan,31,L,14,31,45.2,147,1,38,128,3.4,0,69,275,4.0,1,13,-22
