School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Kansas,43,2001-10-13,5,,Oklahoma,45,L,10,38,-28,9,26,34.6,139,1,1,40,84,2.1,0,3,4,1,23,40,57.5,166,4,37,237,6.4,1,1,2,3,5
Kansas St.,44,2001-10-13,5,@,Texas Tech,49,L,19,38,-19,16,40,40.0,197,1,2,50,146,2.9,2,0,2,3,32,48,66.7,409,4,20,66,3.3,1,1,3,4,5
Kent State,77,2001-10-13,6,,Northern Illinois,79,W,44,34,10,12,21,57.1,196,1,0,56,307,5.5,4,0,0,5,19,39,48.7,250,1,37,112,3.0,2,0,0,0,4
Kentucky,112,2001-10-13,6,,LSU,113,L,25,29,-4,23,42,54.8,286,2,2,24,127,5.3,1,0,2,3,27,38,71.1,383,2,38,132,3.5,1,0,2,2,3
Louisiana,126,2001-10-13,6,@,Arkansas St.,122,L,20,26,-6,29,40,72.5,261,2,1,28,119,4.3,1,2,3,3,6,18,33.3,109,0,41,120,2.9,2,0,0,0,3
Louisiana Tech,54,2001-10-13,5,@,Nevada,88,W,45,42,3,30,49,61.2,456,4,0,32,105,3.3,2,1,1,6,19,27,70.4,196,1,52,321,6.2,4,0,1,1,6
LSU,113,2001-10-13,5,@,Kentucky,112,W,29,25,4,27,38,71.1,383,2,2,38,132,3.5,1,0,2,3,23,42,54.8,286,2,24,127,5.3,1,0,2,2,3
Marshall,55,2001-10-13,5,@,Buffalo,74,W,34,14,20,37,49,75.5,455,2,2,36,108,3.0,2,1,3,4,16,33,48.5,207,0,38,162,4.3,2,1,2,3,2
Memphis,6,2001-10-13,6,@,Houston,5,W,52,33,19,14,22,63.6,216,2,0,51,252,4.9,5,1,1,7,28,42,66.7,331,2,28,130,4.6,3,0,2,2,5
Miami (FL),19,2001-10-13,5,@,Florida St.,16,W,49,27,22,14,27,51.9,249,3,0,36,142,3.9,2,3,3,7,17,37,45.9,262,1,48,214,4.5,2,2,4,6,4
Miami (OH),78,2001-10-13,6,,Akron,71,W,30,27,3,23,40,57.5,399,3,1,34,167,4.9,1,1,2,4,21,31,67.7,309,2,42,97,2.3,0,0,0,0,2
Michigan,31,2001-10-13,6,,Purdue,38,W,24,10,14,21,28,75.0,233,1,1,38,122,3.2,2,3,4,3,16,33,48.5,198,1,37,57,1.5,0,1,0,1,1
Michigan St.,32,2001-10-13,4,,Iowa,29,W,31,28,3,14,22,63.6,179,2,0,39,90,2.3,1,2,2,4,22,41,53.7,220,1,35,144,4.1,3,0,4,4,4
Middle Tennessee,56,2001-10-13,6,@,North Texas,57,L,21,24,-3,19,26,73.1,171,2,1,36,123,3.4,1,3,4,3,8,19,42.1,117,2,58,216,3.7,1,0,2,2,3
Minnesota,33,2001-10-13,5,@,Northwestern,35,L,17,23,-6,10,34,29.4,143,1,3,50,257,5.1,1,0,3,2,22,32,68.8,237,1,46,113,2.5,1,0,1,1,3
Mississippi St.,114,2001-10-13,5,,Troy,129,L,9,21,-12,13,34,38.2,144,1,3,47,128,2.7,0,1,4,1,10,26,38.5,130,1,33,82,2.5,1,2,3,5,3
Missouri,115,2001-10-13,5,,Iowa St.,42,L,14,20,-6,14,32,43.8,137,1,1,37,229,6.2,1,1,2,2,13,22,59.1,75,0,44,207,4.7,2,0,0,0,2
Navy,7,2001-10-13,5,,Rice,59,L,13,21,-8,10,16,62.5,125,0,0,51,150,2.9,1,0,0,1,6,10,60.0,102,2,66,276,4.2,1,1,0,1,3
Nebraska,34,2001-10-13,7,@,Baylor,41,W,48,7,41,4,9,44.4,47,0,0,73,641,8.8,7,5,5,7,15,43,34.9,158,0,33,29,0.9,0,1,3,4,1
Nevada,88,2001-10-13,5,,Louisiana Tech,54,L,42,45,-3,19,27,70.4,196,1,1,52,321,6.2,4,0,1,6,30,49,61.2,456,4,32,105,3.3,2,1,0,1,6
New Mexico,89,2001-10-13,6,,BYU,66,L,20,24,-4,18,35,51.4,180,1,3,48,198,4.1,1,0,3,2,22,41,53.7,258,3,31,107,3.5,0,0,0,0,3
New Mexico State,69,2001-10-13,7,,Idaho,133,W,46,39,7,12,19,63.2,124,1,0,59,356,6.0,4,2,2,6,27,44,61.4,288,2,34,167,4.9,3,1,5,6,5
North Carolina,21,2001-10-13,7,,Virginia,24,W,30,24,6,13,21,61.9,243,1,1,56,234,4.2,1,2,3,3,33,55,60.0,334,3,18,71,3.9,0,0,1,1,3
NC State,20,2001-10-13,5,,Clemson,14,L,37,45,-8,25,48,52.1,331,5,1,21,21,1.0,0,0,1,5,23,27,85.2,333,4,52,234,4.5,2,2,0,2,6
North Texas,57,2001-10-13,6,,Middle Tennessee,56,W,24,21,3,8,19,42.1,117,2,2,58,216,3.7,1,0,2,3,19,26,73.1,171,2,36,123,3.4,1,3,1,4,3
Northern Illinois,79,2001-10-13,6,@,Kent State,77,L,34,44,-10,19,39,48.7,250,1,0,37,112,3.0,2,0,0,4,12,21,57.1,196,1,56,307,5.5,4,0,0,0,5
Northwestern,35,2001-10-13,5,,Minnesota,33,W,23,17,6,22,32,68.8,237,1,1,46,113,2.5,1,0,1,3,10,34,29.4,143,1,50,257,5.1,1,0,3,3,2
Notre Dame,70,2001-10-13,5,,West Virginia,50,W,34,24,10,7,14,50.0,70,0,1,69,345,5.0,4,1,2,4,9,23,39.1,91,2,37,179,4.8,1,0,1,1,3
Ohio,80,2001-10-13,5,@,Central Michigan,75,W,34,3,31,4,8,50.0,94,1,0,60,342,5.7,4,1,1,5,17,27,63.0,101,0,50,215,4.3,0,1,1,2,0
Ohio St.,36,2001-10-13,5,,Wisconsin,40,L,17,20,-3,10,21,47.6,132,0,1,50,121,2.4,2,0,1,2,12,22,54.5,202,1,35,127,3.6,1,0,1,1,2
Oklahoma,45,2001-10-13,6,@,Kansas,43,W,38,10,28,23,40,57.5,166,4,2,37,237,6.4,1,1,3,5,9,26,34.6,139,1,40,84,2.1,0,3,1,4,1
Oklahoma St.,46,2001-10-13,6,,Texas,48,L,17,45,-28,11,23,47.8,97,1,2,30,65,2.2,0,2,4,2,19,31,61.3,238,5,52,241,4.6,1,1,1,2,6
Ole Miss,116,2001-10-13,5,,Alabama,107,W,27,24,3,22,41,53.7,325,1,0,39,105,2.7,3,1,1,4,7,24,29.2,136,2,38,227,6.0,1,0,1,1,3
Oregon,99,2001-10-13,6,@,California,97,W,48,7,41,15,24,62.5,206,2,0,51,257,5.0,5,2,2,7,25,52,48.1,244,1,20,78,3.9,0,2,3,5,1
Oregon St.,100,2001-10-13,5,,Arizona,95,W,38,3,35,17,34,50.0,220,2,2,49,195,4.0,2,0,2,5,10,24,41.7,113,0,30,46,1.5,0,1,2,3,0
Pittsburgh,22,2001-10-13,5,,Syracuse,23,L,10,42,-32,11,30,36.7,180,0,3,39,92,2.4,1,2,5,1,11,20,55.0,139,1,49,172,3.5,4,1,1,2,6
Purdue,38,2001-10-13,5,@,Michigan,31,L,10,24,-14,16,33,48.5,198,1,0,37,57,1.5,0,1,1,1,21,28,75.0,233,1,38,122,3.2,2,3,1,4,3
Rice,59,2001-10-13,6,@,Navy,7,W,21,13,8,6,10,60.0,102,2,0,66,276,4.2,1,1,1,3,10,16,62.5,125,0,51,150,2.9,1,0,0,0,1
Rutgers,39,2001-10-13,6,@,Temple,10,L,5,30,-25,17,41,41.5,171,0,3,32,32,1.0,0,3,6,0,10,23,43.5,170,2,45,193,4.3,0,2,1,3,3
San Diego St.,90,2001-10-13,6,@,UNLV,92,L,3,31,-28,14,28,50.0,121,0,0,26,39,1.5,0,0,0,0,12,19,63.2,153,2,56,274,4.9,1,0,1,1,4
San Jose St.,91,2001-10-13,5,,SMU,8,L,17,24,-7,13,30,43.3,176,2,0,42,148,3.5,0,1,1,2,4,13,30.8,44,0,55,347,6.3,2,1,0,1,3
SMU,8,2001-10-13,5,@,San Jose St.,91,W,24,17,7,4,13,30.8,44,0,0,55,347,6.3,2,1,1,3,13,30,43.3,176,2,42,148,3.5,0,1,0,1,2
South Carolina,117,2001-10-13,6,@,Arkansas,108,L,7,10,-3,12,32,37.5,159,0,2,28,113,4.0,1,0,2,1,8,20,40.0,62,1,48,162,3.4,0,0,0,0,1
South Florida,9,2001-10-13,6,,Connecticut,3,W,40,21,19,25,39,64.1,270,2,2,32,64,2.0,3,1,3,6,22,42,52.4,209,1,38,135,3.6,2,2,1,3,3
Stanford,101,2001-10-13,4,,Washington St.,106,L,39,45,-6,17,36,47.2,220,2,2,46,219,4.8,3,1,3,5,16,31,51.6,240,3,39,114,2.9,1,1,1,2,6
Syracuse,23,2001-10-13,7,@,Pittsburgh,22,W,42,10,32,11,20,55.0,139,1,1,49,172,3.5,4,1,2,6,11,30,36.7,180,0,39,92,2.4,1,2,3,5,1
Temple,10,2001-10-13,5,,Rutgers,39,W,30,5,25,10,23,43.5,170,2,1,45,193,4.3,0,2,3,3,17,41,41.5,171,0,32,32,1.0,0,3,3,6,0
Texas,48,2001-10-13,6,@,Oklahoma St.,46,W,45,17,28,19,31,61.3,238,5,1,52,241,4.6,1,1,2,6,11,23,47.8,97,1,30,65,2.2,0,2,2,4,2
Texas A&M,119,2001-10-13,6,@,Colorado,98,L,21,31,-10,30,50,60.0,334,3,2,19,42,2.2,0,1,3,3,14,28,50.0,183,1,52,170,3.3,1,0,1,1,3
TCU,47,2001-10-13,6,@,Tulane,11,L,22,48,-26,18,36,50.0,183,0,3,44,131,3.0,2,2,5,3,21,31,67.7,355,4,35,116,3.3,1,0,1,1,6
Texas Tech,49,2001-10-13,5,,Kansas St.,44,W,38,19,19,32,48,66.7,409,4,3,20,66,3.3,1,1,4,5,16,40,40.0,197,1,50,146,2.9,2,0,2,2,3
Troy,129,2001-10-13,5,@,Mississippi St.,114,W,21,9,12,10,26,38.5,130,1,3,33,82,2.5,1,2,5,3,13,34,38.2,144,1,47,128,2.7,0,1,3,4,1
Tulane,11,2001-10-13,7,,TCU,47,W,48,22,26,21,31,67.7,355,4,1,35,116,3.3,1,0,1,6,18,36,50.0,183,0,44,131,3.0,2,2,3,5,3
Tulsa,12,2001-10-13,5,@,Boise St.,84,L,10,41,-31,22,35,62.9,186,0,0,18,34,1.9,1,0,0,1,27,37,73.0,405,4,43,165,3.8,1,1,0,1,5
UAB,61,2001-10-13,6,,Cincinnati,2,L,17,31,-14,11,30,36.7,133,1,2,47,200,4.3,1,0,2,2,12,20,60.0,154,1,36,66,1.8,1,0,1,1,4
Central Florida,1,2001-10-13,6,,Liberty,67,W,63,0,63,21,32,65.6,386,5,0,38,216,5.7,4,0,0,9,19,33,57.6,163,0,28,67,2.4,0,1,0,1,0
UCLA,102,2001-10-13,5,,Washington,105,W,35,13,22,9,19,47.4,128,0,0,45,325,7.2,4,3,3,5,23,46,50.0,340,1,28,-8,-0.3,1,2,1,3,2
UNLV,92,2001-10-13,6,,San Diego St.,90,W,31,3,28,12,19,63.2,153,2,1,56,274,4.9,1,0,1,4,14,28,50.0,121,0,26,39,1.5,0,0,0,0,0
USC,103,2001-10-13,6,,Arizona St.,96,W,48,17,31,18,26,69.2,295,3,0,43,118,2.7,3,1,1,6,14,25,56.0,155,1,35,143,4.1,1,1,3,4,2
UTEP,62,2001-10-13,6,@,Hawaii,87,L,7,66,-59,10,31,32.3,86,0,3,45,158,3.5,1,2,5,1,20,39,51.3,316,3,33,174,5.3,3,1,1,2,9
Vanderbilt,120,2001-10-13,5,,Georgia,111,L,14,30,-16,24,50,48.0,316,1,0,38,120,3.2,1,1,1,2,19,26,73.1,305,2,31,139,4.5,2,3,0,3,4
Virginia,24,2001-10-13,6,@,North Carolina,21,L,24,30,-6,33,55,60.0,334,3,1,18,71,3.9,0,0,1,3,13,21,61.9,243,1,56,234,4.2,1,2,1,3,3
Virginia Tech,25,2001-10-13,6,,Boston College,13,W,34,20,14,16,29,55.2,225,2,2,49,171,3.5,1,0,2,4,13,26,50.0,180,2,28,58,2.1,1,3,0,3,3
Wake Forest,26,2001-10-13,6,@,Duke,15,W,42,35,7,12,20,60.0,144,1,1,62,265,4.3,5,1,2,6,21,36,58.3,251,1,33,81,2.5,3,1,3,4,5
Washington,105,2001-10-13,5,@,UCLA,102,L,13,35,-22,23,46,50.0,340,1,1,28,-8,-0.3,1,2,3,2,9,19,47.4,128,0,45,325,7.2,4,3,0,3,5
Washington St.,106,2001-10-13,6,@,Stanford,101,W,45,39,6,16,31,51.6,240,3,1,39,114,2.9,1,1,2,6,17,36,47.2,220,2,46,219,4.8,3,1,2,3,5
West Virginia,50,2001-10-13,6,@,Notre Dame,70,L,24,34,-10,9,23,39.1,91,2,1,37,179,4.8,1,0,1,3,7,14,50.0,70,0,69,345,5.0,4,1,1,2,4
Western Michigan,82,2001-10-13,6,,Bowling Green,73,W,37,28,9,28,42,66.7,333,3,0,32,58,1.8,0,1,1,5,20,33,60.6,202,1,43,217,5.0,3,2,3,5,4
Wisconsin,40,2001-10-13,7,@,Ohio St.,36,W,20,17,3,12,22,54.5,202,1,1,35,127,3.6,1,0,1,2,10,21,47.6,132,0,50,121,2.4,2,0,1,1,2
Wyoming,94,2001-10-13,6,@,Air Force,83,L,13,24,-11,21,47,44.7,327,1,1,33,189,5.7,0,1,2,1,11,24,45.8,192,1,60,332,5.5,2,1,0,1,3
Louisville,18,2001-10-16,7,,Southern Miss,60,W,24,14,10,17,32,53.1,186,1,0,44,42,1.0,1,0,0,2,13,29,44.8,219,2,31,7,0.2,0,3,1,4,2
Southern Miss,60,2001-10-16,5,@,Louisville,18,L,14,24,-10,13,29,44.8,219,2,1,31,7,0.2,0,3,4,2,17,32,53.1,186,1,44,42,1.0,1,0,0,0,2
Washington St.,106,2001-10-18,7,,Montana State,136,W,53,28,25,28,43,65.1,436,4,1,40,217,5.4,4,2,3,8,24,43,55.8,306,2,27,134,5.0,0,1,1,2,4
Boise St.,84,2001-10-19,7,@,Fresno St.,86,W,35,30,5,20,32,62.5,297,4,2,38,108,2.8,1,0,2,5,30,50,60.0,345,3,37,109,2.9,1,1,1,2,4
Fresno St.,86,2001-10-19,7,,Boise St.,84,L,30,35,-5,30,50,60.0,345,3,1,37,109,2.9,1,1,2,4,20,32,62.5,297,4,38,108,2.8,1,0,2,2,5
Air Force,83,2001-10-20,6,@,BYU,66,L,33,63,-30,12,22,54.5,168,1,1,52,334,6.4,4,0,1,5,27,43,62.8,408,5,37,203,5.5,4,0,0,0,9
Akron,71,2001-10-20,7,,Bowling Green,73,L,11,16,-5,13,31,41.9,175,0,3,35,85,2.4,0,0,3,0,13,22,59.1,133,1,45,131,2.9,1,1,0,1,2
Alabama,107,2001-10-20,7,,Tennessee,118,L,24,35,-11,10,23,43.5,165,2,0,31,163,5.3,1,0,0,3,21,28,75.0,293,2,45,187,4.2,3,0,0,0,5
Arizona,95,2001-10-20,7,@,Washington,105,L,28,31,-3,16,28,57.1,195,2,1,44,199,4.5,2,1,2,4,29,49,59.2,455,3,28,83,3.0,1,1,4,5,4
Arizona St.,96,2001-10-20,6,,Oregon St.,100,W,41,24,17,9,27,33.3,208,2,1,44,314,7.1,3,1,2,5,23,39,59.0,238,2,32,79,2.5,1,1,0,1,3
Arkansas St.,122,2001-10-20,6,@,North Texas,57,L,0,45,-45,9,21,42.9,90,0,2,32,67,2.1,0,1,3,0,6,10,60.0,143,2,49,134,2.7,4,1,0,1,6
Army,65,2001-10-20,6,@,TCU,47,L,20,38,-18,14,27,51.9,230,2,0,32,97,3.0,1,1,1,3,21,29,72.4,273,3,50,212,4.2,2,0,0,0,5
Auburn,109,2001-10-20,7,,Louisiana Tech,54,W,48,41,7,28,48,58.3,381,5,4,40,173,4.3,1,0,4,6,27,52,51.9,381,3,25,152,6.1,2,1,5,6,5
Ball St.,72,2001-10-20,6,,Toledo,81,W,24,20,4,20,35,57.1,222,0,3,34,44,1.3,1,0,3,2,27,44,61.4,270,1,29,70,2.4,1,2,1,3,2
Baylor,41,2001-10-20,6,@,Oklahoma,45,L,17,33,-16,11,30,36.7,138,1,1,35,106,3.0,0,0,1,2,32,44,72.7,343,1,39,60,1.5,3,1,0,1,4
Boston College,13,2001-10-20,7,,Pittsburgh,22,W,45,7,38,14,21,66.7,241,3,0,54,257,4.8,3,1,1,6,14,35,40.0,108,0,32,122,3.8,1,0,2,2,1
Bowling Green,73,2001-10-20,7,@,Akron,71,W,16,11,5,13,22,59.1,133,1,0,45,131,2.9,1,1,1,2,13,31,41.9,175,0,35,85,2.4,0,0,3,3,0
BYU,66,2001-10-20,7,,Air Force,83,W,63,33,30,27,43,62.8,408,5,0,37,203,5.5,4,0,0,9,12,22,54.5,168,1,52,334,6.4,4,0,1,1,5
Buffalo,74,2001-10-20,7,@,Kent State,77,L,13,35,-22,16,34,47.1,193,1,3,38,80,2.1,0,0,3,1,15,19,78.9,194,2,41,238,5.8,2,1,0,1,5
California,97,2001-10-20,6,@,UCLA,102,L,17,56,-39,19,46,41.3,201,1,1,33,127,3.8,1,0,1,2,15,19,78.9,303,3,38,228,6.0,4,0,0,0,8
Central Michigan,75,2001-10-20,6,@,Marshall,55,L,21,42,-21,16,34,47.1,222,2,1,53,261,4.9,1,0,1,3,31,46,67.4,484,3,33,163,4.9,3,0,0,0,6
Cincinnati,2,2001-10-20,6,@,Houston,5,W,29,28,1,20,28,71.4,340,1,1,36,142,3.9,3,1,2,4,16,24,66.7,186,2,47,157,3.3,1,0,0,0,4
Clemson,14,2001-10-20,6,,North Carolina,21,L,3,38,-35,14,46,30.4,144,0,2,28,65,2.3,0,0,2,0,14,18,77.8,206,2,54,219,4.1,3,0,0,0,5
Colorado,98,2001-10-20,7,@,Texas,48,L,7,41,-34,15,28,53.6,165,0,1,32,124,3.9,1,3,4,1,21,33,63.6,264,3,40,161,4.0,2,0,0,0,5
Colorado St.,85,2001-10-20,7,@,UNLV,92,W,26,24,2,9,21,42.9,168,1,1,41,151,3.7,1,2,3,3,8,21,38.1,173,1,57,255,4.5,2,4,0,4,3
Duke,15,2001-10-20,7,@,Maryland,30,L,17,59,-42,13,32,40.6,163,1,3,35,133,3.8,1,1,4,2,28,36,77.8,335,1,54,362,6.7,7,2,1,3,8
East Carolina,4,2001-10-20,7,,Memphis,6,W,32,11,21,20,26,76.9,268,1,0,57,205,3.6,2,0,0,3,16,27,59.3,159,1,31,72,2.3,0,0,0,0,1
Florida St.,16,2001-10-20,6,@,Virginia,24,W,43,7,36,14,25,56.0,230,3,2,58,303,5.2,1,1,3,5,19,39,48.7,167,1,19,34,1.8,0,2,3,5,1
Georgia,111,2001-10-20,6,,Kentucky,112,W,43,29,14,23,37,62.2,394,3,1,43,197,4.6,3,1,2,6,32,54,59.3,377,3,22,116,5.3,1,1,2,3,4
Georgia Tech,17,2001-10-20,7,,NC State,20,W,27,17,10,24,39,61.5,256,2,0,43,124,2.9,0,1,1,3,20,32,62.5,223,1,26,41,1.6,1,1,2,3,2
Hawaii,87,2001-10-20,6,@,Tulsa,12,W,36,15,21,26,39,66.7,333,3,0,33,61,1.8,1,0,0,4,17,35,48.6,165,1,37,142,3.8,1,1,0,1,2
Houston,5,2001-10-20,6,,Cincinnati,2,L,28,29,-1,16,24,66.7,186,2,0,47,157,3.3,1,0,0,4,20,28,71.4,340,1,36,142,3.9,3,1,1,2,4
Idaho,133,2001-10-20,7,,Louisiana,126,L,37,54,-17,27,42,64.3,410,2,2,34,117,3.4,3,2,4,5,27,35,77.1,407,3,50,234,4.7,4,0,1,1,7
Illinois,27,2001-10-20,7,,Wisconsin,40,W,42,35,7,24,45,53.3,401,4,1,48,169,3.5,0,1,2,4,14,29,48.3,205,2,27,126,4.7,3,0,0,0,5
Indiana,28,2001-10-20,6,@,Iowa,29,L,28,42,-14,14,28,50.0,160,0,0,56,308,5.5,4,0,0,4,13,17,76.5,228,3,33,226,6.8,3,0,1,1,6
Iowa,29,2001-10-20,6,,Indiana,28,W,42,28,14,13,17,76.5,228,3,1,33,226,6.8,3,0,1,6,14,28,50.0,160,0,56,308,5.5,4,0,0,0,4
Iowa St.,42,2001-10-20,6,,Oklahoma St.,46,W,28,14,14,16,19,84.2,150,0,0,58,285,4.9,4,0,0,4,24,39,61.5,234,2,18,42,2.3,0,0,1,1,2
Kansas,43,2001-10-20,6,,Missouri,115,L,34,38,-4,13,25,52.0,242,2,0,34,102,3.0,1,0,0,5,19,32,59.4,246,3,47,231,4.9,2,0,2,2,5
Kansas St.,44,2001-10-20,6,,Texas A&M,119,L,24,31,-7,12,24,50.0,100,0,1,61,258,4.2,3,2,3,3,11,20,55.0,138,2,32,51,1.6,1,0,0,0,4
Kent State,77,2001-10-20,7,,Buffalo,74,W,35,13,22,15,19,78.9,194,2,0,41,238,5.8,2,1,1,5,16,34,47.1,193,1,38,80,2.1,0,0,3,3,1
Kentucky,112,2001-10-20,7,@,Georgia,111,L,29,43,-14,32,54,59.3,377,3,2,22,116,5.3,1,1,3,4,23,37,62.2,394,3,43,197,4.6,3,1,1,2,6
Louisiana,126,2001-10-20,7,@,Idaho,133,W,54,37,17,27,35,77.1,407,3,1,50,234,4.7,4,0,1,7,27,42,64.3,410,2,34,117,3.4,3,2,2,4,5
Louisiana Tech,54,2001-10-20,6,@,Auburn,109,L,41,48,-7,27,52,51.9,381,3,5,25,152,6.1,2,1,6,5,28,48,58.3,381,5,40,173,4.3,1,0,4,4,6
UL Monroe,130,2001-10-20,6,@,Central Florida,1,L,6,38,-32,17,32,53.1,176,0,3,26,68,2.6,0,1,4,0,28,39,71.8,335,3,21,50,2.4,1,1,1,2,5
LSU,113,2001-10-20,6,@,Mississippi St.,114,W,42,0,42,18,29,62.1,280,3,0,37,138,3.7,3,0,0,6,18,42,42.9,248,0,34,74,2.2,0,1,3,4,0
Marshall,55,2001-10-20,6,,Central Michigan,75,W,42,21,21,31,46,67.4,484,3,0,33,163,4.9,3,0,0,6,16,34,47.1,222,2,53,261,4.9,1,0,1,1,3
Maryland,30,2001-10-20,7,,Duke,15,W,59,17,42,28,36,77.8,335,1,1,54,362,6.7,7,2,3,8,13,32,40.6,163,1,35,133,3.8,1,1,3,4,2
Memphis,6,2001-10-20,7,@,East Carolina,4,L,11,32,-21,16,27,59.3,159,1,0,31,72,2.3,0,0,0,1,20,26,76.9,268,1,57,205,3.6,2,0,0,0,3
Miami (OH),78,2001-10-20,7,@,Ohio,80,W,36,24,12,24,37,64.9,322,5,0,39,62,1.6,0,0,0,5,3,12,25.0,22,0,57,281,4.9,3,3,0,3,3
Michigan St.,32,2001-10-20,5,@,Minnesota,33,L,19,28,-9,27,47,57.4,351,2,1,37,121,3.3,0,1,2,2,11,24,45.8,124,1,42,322,7.7,3,0,0,0,4
Middle Tennessee,56,2001-10-20,7,@,Ole Miss,116,L,17,45,-28,13,29,44.8,129,2,1,30,199,6.6,0,1,2,2,25,31,80.6,257,3,50,221,4.4,3,1,0,1,6
Minnesota,33,2001-10-20,6,,Michigan St.,32,W,28,19,9,11,24,45.8,124,1,0,42,322,7.7,3,0,0,4,27,47,57.4,351,2,37,121,3.3,0,1,1,2,2
Mississippi St.,114,2001-10-20,6,,LSU,113,L,0,42,-42,18,42,42.9,248,0,3,34,74,2.2,0,1,4,0,18,29,62.1,280,3,37,138,3.7,3,0,0,0,6
Missouri,115,2001-10-20,6,@,Kansas,43,W,38,34,4,19,32,59.4,246,3,2,47,231,4.9,2,0,2,5,13,25,52.0,242,2,34,102,3.0,1,0,0,0,5
Navy,7,2001-10-20,6,@,Rutgers,39,L,17,23,-6,9,22,40.9,125,1,1,52,254,4.9,1,2,3,2,13,20,65.0,327,3,45,206,4.6,0,1,1,2,3
Nebraska,34,2001-10-20,8,,Texas Tech,49,W,41,31,10,10,22,45.5,196,3,2,56,335,6.0,2,0,2,5,34,64,53.1,373,1,17,67,3.9,1,1,1,2,3
Nevada,88,2001-10-20,6,@,Rice,59,L,30,33,-3,27,45,60.0,431,1,1,45,169,3.8,1,1,2,2,4,11,36.4,77,1,61,404,6.6,4,2,0,2,5
North Carolina,21,2001-10-20,8,@,Clemson,14,W,38,3,35,14,18,77.8,206,2,0,54,219,4.1,3,0,0,5,14,46,30.4,144,0,28,65,2.3,0,0,2,2,0
NC State,20,2001-10-20,6,@,Georgia Tech,17,L,17,27,-10,20,32,62.5,223,1,2,26,41,1.6,1,1,3,2,24,39,61.5,256,2,43,124,2.9,0,1,0,1,3
North Texas,57,2001-10-20,7,,Arkansas St.,122,W,45,0,45,6,10,60.0,143,2,0,49,134,2.7,4,1,1,6,9,21,42.9,90,0,32,67,2.1,0,1,2,3,0
Northern Illinois,79,2001-10-20,7,,Western Michigan,82,W,20,12,8,10,18,55.6,147,0,0,56,171,3.1,1,2,2,2,15,32,46.9,170,1,30,105,3.5,0,0,4,4,1
Northwestern,35,2001-10-20,6,,Penn State,37,L,35,38,-3,23,40,57.5,298,1,0,45,229,5.1,4,1,1,5,25,47,53.2,288,2,44,213,4.8,3,0,0,0,5
Notre Dame,70,2001-10-20,6,,USC,103,W,27,16,11,10,14,71.4,138,0,0,53,208,3.9,3,3,3,3,19,30,63.3,230,2,33,60,1.8,0,1,2,3,2
Ohio,80,2001-10-20,6,,Miami (OH),78,L,24,36,-12,3,12,25.0,22,0,0,57,281,4.9,3,3,3,3,24,37,64.9,322,5,39,62,1.6,0,0,0,0,5
Ohio St.,36,2001-10-20,6,,San Diego St.,90,W,27,12,15,15,32,46.9,198,0,1,40,136,3.4,4,0,1,4,15,32,46.9,202,0,37,117,3.2,1,1,4,5,1
Oklahoma,45,2001-10-20,7,,Baylor,41,W,33,17,16,32,44,72.7,343,1,0,39,60,1.5,3,1,1,4,11,30,36.7,138,1,35,106,3.0,0,0,1,1,2
Oklahoma St.,46,2001-10-20,7,@,Iowa St.,42,L,14,28,-14,24,39,61.5,234,2,1,18,42,2.3,0,0,1,2,16,19,84.2,150,0,58,285,4.9,4,0,0,0,4
Ole Miss,116,2001-10-20,6,,Middle Tennessee,56,W,45,17,28,25,31,80.6,257,3,0,50,221,4.4,3,1,1,6,13,29,44.8,129,2,30,199,6.6,0,1,1,2,2
Oregon,99,2001-10-20,7,,Stanford,101,L,42,49,-7,22,42,52.4,270,3,2,25,145,5.8,1,0,2,6,19,38,50.0,330,2,46,140,3.0,5,1,0,1,7
Oregon St.,100,2001-10-20,6,@,Arizona St.,96,L,24,41,-17,23,39,59.0,238,2,0,32,79,2.5,1,1,1,3,9,27,33.3,208,2,44,314,7.1,3,1,1,2,5
Penn State,37,2001-10-20,5,@,Northwestern,35,W,38,35,3,25,47,53.2,288,2,0,44,213,4.8,3,0,0,5,23,40,57.5,298,1,45,229,5.1,4,1,0,1,5
Pittsburgh,22,2001-10-20,6,@,Boston College,13,L,7,45,-38,14,35,40.0,108,0,2,32,122,3.8,1,0,2,1,14,21,66.7,241,3,54,257,4.8,3,1,0,1,6
Rice,59,2001-10-20,7,,Nevada,88,W,33,30,3,4,11,36.4,77,1,0,61,404,6.6,4,2,2,5,27,45,60.0,431,1,45,169,3.8,1,1,1,2,2
Rutgers,39,2001-10-20,7,,Navy,7,W,23,17,6,13,20,65.0,327,3,1,45,206,4.6,0,1,2,3,9,22,40.9,125,1,52,254,4.9,1,2,1,3,2
San Diego St.,90,2001-10-20,7,@,Ohio St.,36,L,12,27,-15,15,32,46.9,202,0,4,37,117,3.2,1,1,5,1,15,32,46.9,198,0,40,136,3.4,4,0,1,1,4
